,raw_snr,raw_mag,trans_snr,trans_mag,delta_snr
0,55.17934388360786,377.751786944453,56.92243355081998,233.3135842389173,1.743089667212125
1,55.76512609847168,387.7315665285799,53.61345486008808,215.62848400629588,-2.1516712383835994
2,55.913787077756176,377.7082015562282,71.2915864417447,476.4351966775774,15.377799363988517
3,57.653398947770945,392.8779326031829,62.770566453393364,325.1207556285822,5.1171675056223975
4,57.58376564099605,386.8590968945632,63.883615467575396,369.64382458030747,6.299849826579348
5,54.41251212286247,372.55504555853315,62.874232914637965,266.24255891777483,8.461720791775496
6,56.30396397072653,385.39877048621696,52.93110214874244,215.9475187800495,-3.372861821984081
7,55.98572477059888,387.4232638488892,70.10945467984544,484.62645597261627,14.123729909246563
8,55.71426448046009,389.7592401506951,59.757000947475525,252.13008838045693,4.0427364670154375
9,57.00702591691979,386.1994228228669,67.09549062069526,350.6478884847258,10.088464703775472
10,56.837635071442136,390.92885902549125,68.09693292634476,447.80543228346505,11.259297854902627
11,55.90022541498353,388.2058040611502,56.986191340135896,254.08867452644355,1.0859659251523652
12,56.55110465318807,392.9079908785443,56.61006173404036,223.38971397017968,0.05895708085230211
13,55.90599305023417,375.69879016099134,54.5638263066277,185.65909085184768,-1.3421667436064697
14,55.66817205441565,370.5030884461458,64.11082318240035,388.51932775055536,8.442651127984703
15,56.65865885725496,384.90585805984637,65.22198561054088,404.5157497834906,8.563326753285928
16,55.639799592887314,382.7023876402165,64.15914340440169,407.12515397292987,8.519343811514375
17,55.682533846190566,373.4222980954976,60.06968842608809,217.31416385914986,4.387154579897512
18,56.74757831265517,398.24778679838477,62.374211243788146,316.07008115030135,5.6266329311329875
19,55.57018314340809,379.99170072389774,71.43785598409251,463.70046385201056,15.86767284068442
